[2024-10-23 16:39:42] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-10-23 16:39:42] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-10-23 16:39:42] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-10-23 16:39:44] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-10-23 16:39:44] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-10-23 16:39:44] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-10-23 16:39:44] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\theproduct12/wp-content/uploads\simply-static\temp-files/simply-static-1-1729701582\
[2024-10-23 16:39:44] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/theproduct12/
[2024-10-23 16:40:01] [class-ss-page-handler.php:38] URL Prepared:http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/nprogress/nprogress.min.js?simply_static_page=252
[2024-10-23 16:40:01] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/nprogress/nprogress.min.js?simply_static_page=252
[2024-10-23 16:40:01] [class-ss-url-fetcher.php:103] Filesize: 5999 bytes
[2024-10-23 16:40:01] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-10-23 16:40:01] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/nprogress/nprogress.min.js
[2024-10-23 16:40:01] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\ANKANS~1\AppData\Local\Temp/671926e1e5eb7-pazf1k.tmp to C:\xampp\htdocs\theproduct12/wp-content/uploads\simply-static\temp-files/simply-static-1-1729701582/wp-content/plugins/elementor/assets/lib/nprogress/nprogress.min.js
[2024-10-23 16:40:01] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-23 16:40:01] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-23 16:40:01] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-23 16:40:01] [class-ss-page.php:119] Checking Content Identical:15cde32d9f66ed4e41d07bdce09ed0d4d047694b===. Value: FALSE
[2024-10-23 16:40:01] [class-ss-fetch-urls-task.php:72] URL: http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/perfect-scrollbar/js/perfect-scrollbar.js
[2024-10-23 16:40:01] [class-ss-task.php:58] [PAGES STATUS] Remaining:30; Total: 623
[2024-10-23 16:40:01] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-23 16:40:01] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\ANKANS~1\AppData\Local\Temp/671926e1ebd34-m2lGRv.tmp
[2024-10-23 16:40:01] [class-ss-page-handler.php:38] URL Prepared:http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/perfect-scrollbar/js/perfect-scrollbar.js?simply_static_page=253
[2024-10-23 16:40:01] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/perfect-scrollbar/js/perfect-scrollbar.js?simply_static_page=253
[2024-10-23 16:40:01] [class-ss-url-fetcher.php:103] Filesize: 35321 bytes
[2024-10-23 16:40:01] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-10-23 16:40:01] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/perfect-scrollbar/js/perfect-scrollbar.js
[2024-10-23 16:40:01] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\ANKANS~1\AppData\Local\Temp/671926e1ebd34-m2lGRv.tmp to C:\xampp\htdocs\theproduct12/wp-content/uploads\simply-static\temp-files/simply-static-1-1729701582/wp-content/plugins/elementor/assets/lib/perfect-scrollbar/js/perfect-scrollbar.js
[2024-10-23 16:40:01] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-23 16:40:01] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-23 16:40:01] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-23 16:40:02] [class-ss-page.php:119] Checking Content Identical:b2c67eb922d6b121c878ac272f5b008949cfbd54===. Value: FALSE
[2024-10-23 16:40:02] [class-ss-fetch-urls-task.php:72] URL: http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/perfect-scrollbar/js/perfect-scrollbar.min.js
[2024-10-23 16:40:02] [class-ss-task.php:58] [PAGES STATUS] Remaining:29; Total: 623
[2024-10-23 16:40:02] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\ANKANS~1\AppData\Local\Temp/671926e20e9d3-RW5zHD.tmp
[2024-10-23 16:40:02] [class-ss-page-handler.php:38] URL Prepared:http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/perfect-scrollbar/js/perfect-scrollbar.min.js?simply_static_page=254
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/perfect-scrollbar/js/perfect-scrollbar.min.js?simply_static_page=254
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:103] Filesize: 18291 bytes
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/perfect-scrollbar/js/perfect-scrollbar.min.js
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\ANKANS~1\AppData\Local\Temp/671926e20e9d3-RW5zHD.tmp to C:\xampp\htdocs\theproduct12/wp-content/uploads\simply-static\temp-files/simply-static-1-1729701582/wp-content/plugins/elementor/assets/lib/perfect-scrollbar/js/perfect-scrollbar.min.js
[2024-10-23 16:40:02] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-23 16:40:02] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-23 16:40:02] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-23 16:40:02] [class-ss-page.php:119] Checking Content Identical:c4f6c403e99fb37cb496c3844b332823db7c5837===. Value: FALSE
[2024-10-23 16:40:02] [class-ss-fetch-urls-task.php:72] URL: http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/pickr/pickr.min.js
[2024-10-23 16:40:02] [class-ss-task.php:58] [PAGES STATUS] Remaining:28; Total: 623
[2024-10-23 16:40:02] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\ANKANS~1\AppData\Local\Temp/671926e21d391-SKVOKd.tmp
[2024-10-23 16:40:02] [class-ss-page-handler.php:38] URL Prepared:http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/pickr/pickr.min.js?simply_static_page=255
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/pickr/pickr.min.js?simply_static_page=255
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:103] Filesize: 23519 bytes
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/pickr/pickr.min.js
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\ANKANS~1\AppData\Local\Temp/671926e21d391-SKVOKd.tmp to C:\xampp\htdocs\theproduct12/wp-content/uploads\simply-static\temp-files/simply-static-1-1729701582/wp-content/plugins/elementor/assets/lib/pickr/pickr.min.js
[2024-10-23 16:40:02] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-23 16:40:02] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-23 16:40:02] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-23 16:40:02] [class-ss-page.php:119] Checking Content Identical:2855a994e1f9ffaaef40a60611afab9277aa0c7b===. Value: FALSE
[2024-10-23 16:40:02] [class-ss-fetch-urls-task.php:72] URL: http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/pickr/themes/monolith.min.css
[2024-10-23 16:40:02] [class-ss-task.php:58] [PAGES STATUS] Remaining:27; Total: 623
[2024-10-23 16:40:02] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\ANKANS~1\AppData\Local\Temp/671926e22993c-G1v2kV.tmp
[2024-10-23 16:40:02] [class-ss-page-handler.php:38] URL Prepared:http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/pickr/themes/monolith.min.css?simply_static_page=256
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/pickr/themes/monolith.min.css?simply_static_page=256
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:103] Filesize: 9117 bytes
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/pickr/themes/monolith.min.css
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\ANKANS~1\AppData\Local\Temp/671926e22993c-G1v2kV.tmp to C:\xampp\htdocs\theproduct12/wp-content/uploads\simply-static\temp-files/simply-static-1-1729701582/wp-content/plugins/elementor/assets/lib/pickr/themes/monolith.min.css
[2024-10-23 16:40:02] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-23 16:40:02] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-23 16:40:02] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-23 16:40:02] [class-ss-page.php:119] Checking Content Identical:1c3c799d092725d140986f45dc4d6494ae43c327===. Value: FALSE
[2024-10-23 16:40:02] [class-ss-fetch-urls-task.php:72] URL: http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/share-link/share-link.js
[2024-10-23 16:40:02] [class-ss-task.php:58] [PAGES STATUS] Remaining:26; Total: 623
[2024-10-23 16:40:02] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\ANKANS~1\AppData\Local\Temp/671926e2576b9-CNsiCs.tmp
[2024-10-23 16:40:02] [class-ss-page-handler.php:38] URL Prepared:http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/share-link/share-link.js?simply_static_page=257
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/share-link/share-link.js?simply_static_page=257
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:103] Filesize: 4708 bytes
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/share-link/share-link.js
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\ANKANS~1\AppData\Local\Temp/671926e2576b9-CNsiCs.tmp to C:\xampp\htdocs\theproduct12/wp-content/uploads\simply-static\temp-files/simply-static-1-1729701582/wp-content/plugins/elementor/assets/lib/share-link/share-link.js
[2024-10-23 16:40:02] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-23 16:40:02] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-23 16:40:02] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-23 16:40:02] [class-ss-page.php:119] Checking Content Identical:499cd76657b3d81caaf9a9fd81158390a7df9e4d===. Value: FALSE
[2024-10-23 16:40:02] [class-ss-fetch-urls-task.php:72] URL: http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js
[2024-10-23 16:40:02] [class-ss-task.php:58] [PAGES STATUS] Remaining:25; Total: 623
[2024-10-23 16:40:02] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\ANKANS~1\AppData\Local\Temp/671926e25d73f-ACwE9i.tmp
[2024-10-23 16:40:02] [class-ss-page-handler.php:38] URL Prepared:http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js?simply_static_page=258
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js?simply_static_page=258
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:103] Filesize: 2752 bytes
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\ANKANS~1\AppData\Local\Temp/671926e25d73f-ACwE9i.tmp to C:\xampp\htdocs\theproduct12/wp-content/uploads\simply-static\temp-files/simply-static-1-1729701582/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js
[2024-10-23 16:40:02] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-23 16:40:02] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-23 16:40:02] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-23 16:40:02] [class-ss-page.php:119] Checking Content Identical:5e1af547846d7b5caa8171f92637c06989177d1e===. Value: FALSE
[2024-10-23 16:40:02] [class-ss-fetch-urls-task.php:72] URL: http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.css
[2024-10-23 16:40:02] [class-ss-task.php:58] [PAGES STATUS] Remaining:24; Total: 623
[2024-10-23 16:40:02] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\ANKANS~1\AppData\Local\Temp/671926e2686ff-Pab9dS.tmp
[2024-10-23 16:40:02] [class-ss-page-handler.php:38] URL Prepared:http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.css?simply_static_page=259
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.css?simply_static_page=259
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:103] Filesize: 15947 bytes
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/swiper/css/swiper.css
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\ANKANS~1\AppData\Local\Temp/671926e2686ff-Pab9dS.tmp to C:\xampp\htdocs\theproduct12/wp-content/uploads\simply-static\temp-files/simply-static-1-1729701582/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.css
[2024-10-23 16:40:02] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-23 16:40:02] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-23 16:40:02] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-23 16:40:02] [class-ss-page.php:119] Checking Content Identical:d19cb0712d2afd69b9fb064de3b77083d065fd37===. Value: FALSE
[2024-10-23 16:40:02] [class-ss-fetch-urls-task.php:72] URL: http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.min.css
[2024-10-23 16:40:02] [class-ss-task.php:58] [PAGES STATUS] Remaining:23; Total: 623
[2024-10-23 16:40:02] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\ANKANS~1\AppData\Local\Temp/671926e278c82-qXT97o.tmp
[2024-10-23 16:40:02] [class-ss-page-handler.php:38] URL Prepared:http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.min.css?simply_static_page=260
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.min.css?simply_static_page=260
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:103] Filesize: 12876 bytes
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/swiper/css/swiper.min.css
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\ANKANS~1\AppData\Local\Temp/671926e278c82-qXT97o.tmp to C:\xampp\htdocs\theproduct12/wp-content/uploads\simply-static\temp-files/simply-static-1-1729701582/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.min.css
[2024-10-23 16:40:02] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-23 16:40:02] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-23 16:40:02] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-23 16:40:02] [class-ss-page.php:119] Checking Content Identical:41b0d94434ef667897c06e1184b703064ffceda1===. Value: FALSE
[2024-10-23 16:40:02] [class-ss-fetch-urls-task.php:72] URL: http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/swiper/swiper.js
[2024-10-23 16:40:02] [class-ss-task.php:58] [PAGES STATUS] Remaining:22; Total: 623
[2024-10-23 16:40:02] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\ANKANS~1\AppData\Local\Temp/671926e288729-1AVlxC.tmp
[2024-10-23 16:40:02] [class-ss-page-handler.php:38] URL Prepared:http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/swiper/swiper.js?simply_static_page=261
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/swiper/swiper.js?simply_static_page=261
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:103] Filesize: 303703 bytes
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/swiper/swiper.js
[2024-10-23 16:40:02] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\ANKANS~1\AppData\Local\Temp/671926e288729-1AVlxC.tmp to C:\xampp\htdocs\theproduct12/wp-content/uploads\simply-static\temp-files/simply-static-1-1729701582/wp-content/plugins/elementor/assets/lib/swiper/swiper.js
[2024-10-23 16:40:02] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-23 16:40:02] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-23 16:40:02] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-23 16:40:02] [class-ss-page.php:119] Checking Content Identical:4d34073c2108126a2f8d8dd03124c674c61936af===. Value: FALSE
[2024-10-23 16:40:02] [class-ss-fetch-urls-task.php:72] URL: http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js
